"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","chain_length","chunks","cuda","discrete_comm","embedding_size","epochs","group","hidden_size","ingest_multiple_messages","log_interval","lr","max_message_len","name","num_batches_per_epoch","num_batchs_per_epoch","num_colors","num_listener_views","num_reward_matrices","num_shapes","optimize_jointly","partial_reward_matrix","save_dir","save_outputs","train_chain_length","use_same_agent","vocab_size","wandb","wandb_project_name","inductive_bias","learn_from_demo","learn_from_demos","no_additional_info","num_examples_for_demos","num_utilities_seen_in_training","pedagogical_sampling","perfect_teacher","same_agent_view","shuffle_agents","teacher_alpha","use_bayesian_teacher","train_percent","current_epoch","train_accuracy","train_accuracy_0","train_accuracy_1","train_accuracy_2","train_accuracy_3","train_accuracy_4","train_loss","train_loss_0","train_loss_1","train_loss_2","train_loss_3","train_loss_4","train_prediction_index","train_reward","train_reward_0","train_reward_1","train_reward_2","train_reward_3","train_reward_4","val_accuracy","val_accuracy_0","val_accuracy_1","val_accuracy_2","val_accuracy_3","val_accuracy_4","val_loss","val_loss_0","val_loss_1","val_loss_2","val_loss_3","val_loss_4","val_prediction_index","val_reward","val_reward_0","val_reward_1","val_reward_2","val_reward_3","val_reward_4","train_correlation","train_jsd","train_mean Bayesian score","val_correlation","val_jsd","val_mean Bayesian score","train_jsd_alpha=1","train_jsd_alpha=10","train_jsd_alpha=100","train_jsd_alpha=1000","train_jsd_alpha=10000","train_mean Bayesian score_alpha=1","train_mean Bayesian score_alpha=10","train_mean Bayesian score_alpha=100","train_mean Bayesian score_alpha=1000","train_mean Bayesian score_alpha=10000","train_num_unique_demos","val_jsd_alpha=1","val_jsd_alpha=10","val_jsd_alpha=100","val_jsd_alpha=1000","val_jsd_alpha=10000","val_mean Bayesian score_alpha=1","val_mean Bayesian score_alpha=10","val_mean Bayesian score_alpha=100","val_mean Bayesian score_alpha=1000","val_mean Bayesian score_alpha=10000","val_num_unique_demos"
"perfect-teacher_pedagogical-demos_k=10_train-percent=0.05_2","finished","-","dharakyu","","2023-01-21T05:23:53.000Z","509","","32","2","","true","false","64","40","perfect-teacher_pedagogical-demos_k=10_train-percent=0.05","100","false","100","0.000005","4","perfect-teacher_pedagogical-demos_k=10_train-percent=0.05_2","100","","4","","","4","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","10","","true","true","false","false","1","false","0.05","39","","0.875","0.414375","","","","","-4.344598278999329","-0.9125005581974984","","","","","","0.9452341137390649","0.19276990048604745","","","","","0.805625","0.32","","","","","-4.035406212806702","0.14749041572213173","","","","","","0.8925554453461128","-0.044467947116289624","","","","","","","","","","","","","","","","","","","","14.42","","","","","","","","","","","21.7"
"perfect-teacher_pedagogical-demos_k=10_train-percent=0.05_1","finished","-","dharakyu","","2023-01-21T05:15:20.000Z","506","","32","2","","true","false","64","40","perfect-teacher_pedagogical-demos_k=10_train-percent=0.05","100","false","100","0.000005","4","perfect-teacher_pedagogical-demos_k=10_train-percent=0.05_1","100","","4","","","4","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","10","","true","true","false","false","1","false","0.05","39","","0.9059375","0.47875","","","","","-4.579230813980103","-1.4419416949152946","","","","","","0.97210692125348","0.2979814436021203","","","","","0.821875","0.3346875","","","","","-4.155113115310669","-0.06593103468418121","","","","","","0.8960901110942343","0.003937637331588808","","","","","","","","","","","","","","","","","","","","16.43","","","","","","","","","","","22.71"
"perfect-teacher_pedagogical-demos_k=10_train-percent=0.1_5","finished","-","dharakyu","","2023-01-21T05:07:05.000Z","489","","32","2","","true","false","64","40","perfect-teacher_pedagogical-demos_k=10_train-percent=0.1","100","false","100","0.000005","4","perfect-teacher_pedagogical-demos_k=10_train-percent=0.1_5","100","","4","","","4","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","10","","true","true","false","false","1","false","0.1","39","","0.8746875","0.5353125","","","","","-4.3400050330162045","-2.131856579780578","","","","","","0.9507149702503308","0.4582929660323505","","","","","0.8475","0.5128125","","","","","-4.194597127437592","-1.732947581112385","","","","","","0.9255366065937692","0.3717674484108019","","","","","","","","","","","","","","","","","","","","18.03","","","","","","","","","","","21.55"
"perfect-teacher_pedagogical-demos_k=10_train-percent=0.1_4","finished","-","dharakyu","","2023-01-21T04:58:15.000Z","523","","32","2","","true","false","64","40","perfect-teacher_pedagogical-demos_k=10_train-percent=0.1","100","false","100","0.000005","4","perfect-teacher_pedagogical-demos_k=10_train-percent=0.1_4","100","","4","","","4","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","10","","true","true","false","false","1","false","0.1","39","","0.8503125","0.4225","","","","","-4.224662308692932","-0.7787499985098839","","","","","","0.928244124351288","0.16038550504587487","","","","","0.796875","0.3271875","","","","","-3.9557652640342713","0.2437500113248825","","","","","","0.875776260762389","-0.0657332148663302","","","","","","","","","","","","","","","","","","","","20.34","","","","","","","","","","","21.83"
"perfect-teacher_pedagogical-demos_k=10_train-percent=0.1_3","finished","-","dharakyu","","2023-01-21T04:49:46.000Z","503","","32","2","","true","false","64","40","perfect-teacher_pedagogical-demos_k=10_train-percent=0.1","100","false","100","0.000005","4","perfect-teacher_pedagogical-demos_k=10_train-percent=0.1_3","100","","4","","","4","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","10","","true","true","false","false","1","false","0.1","39","","0.884375","0.416875","","","","","-4.388736782073974","-0.6654755154252052","","","","","","0.957554793463486","0.13504775090408697","","","","","0.866875","0.358125","","","","","-4.38707213640213","-0.15874999582767488","","","","","","0.9436425706189484","0.02152447012207943","","","","","","","","","","","","","","","","","","","","19.93","","","","","","","","","","","23.15"
"perfect-teacher_pedagogical-demos_k=10_train-percent=0.1_2","finished","-","dharakyu","","2023-01-21T04:41:07.000Z","512","","32","2","","true","false","64","40","perfect-teacher_pedagogical-demos_k=10_train-percent=0.1","100","false","100","0.000005","4","perfect-teacher_pedagogical-demos_k=10_train-percent=0.1_2","100","","4","","","4","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","10","","true","true","false","false","1","false","0.1","39","","0.83125","0.3678125","","","","","-4.2094254970550535","-0.2062614716589451","","","","","","0.9162571545669912","0.03387471410280866","","","","","0.7984375","0.343125","","","","","-4.07981241941452","0.008112066984176635","","","","","","0.8839284483268904","-0.010514735928836012","","","","","","","","","","","","","","","","","","","","18.36","","","","","","","","","","","20.94"
"perfect-teacher_pedagogical-demos_k=10_train-percent=0.1_1","finished","-","dharakyu","","2023-01-21T04:32:37.000Z","504","","32","2","","true","false","64","40","perfect-teacher_pedagogical-demos_k=10_train-percent=0.1","100","false","100","0.000005","4","perfect-teacher_pedagogical-demos_k=10_train-percent=0.1_1","100","","4","","","4","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","10","","true","true","false","false","1","false","0.1","39","","0.8521875","0.3778125","","","","","-4.151611649990082","-0.3580941613018513","","","","","","0.9363875063238174","0.06248677358206398","","","","","0.8121875","0.3278125","","","","","-4.068842172622681","0.11032796062529088","","","","","","0.9009696126556722","-0.031122889044121745","","","","","","","","","","","","","","","","","","","","16.44","","","","","","","","","","","21.46"
"perfect-teacher_pedagogical-demos_k=10_train-percent=0.2_5","finished","-","dharakyu","","2023-01-21T04:24:04.000Z","506","","32","2","","true","false","64","40","perfect-teacher_pedagogical-demos_k=10_train-percent=0.2","100","false","100","0.000005","4","perfect-teacher_pedagogical-demos_k=10_train-percent=0.2_5","100","","4","","","4","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","10","","true","true","false","false","1","false","0.2","39","","0.9","0.485625","","","","","-4.453097858428955","-1.697390151247382","","","","","","0.9685593272018276","0.35532982008483877","","","","","0.8846875","0.4821875","","","","","-4.446401617527008","-1.6237609279900789","","","","","","0.9578737670059292","0.34584982812899145","","","","","","","","","","","","","","","","","","","","22.64","","","","","","","","","","","24"
"perfect-teacher_pedagogical-demos_k=10_train-percent=0.2_4","finished","-","dharakyu","","2023-01-21T04:15:37.000Z","500","","32","2","","true","false","64","40","perfect-teacher_pedagogical-demos_k=10_train-percent=0.2","100","false","100","0.000005","4","perfect-teacher_pedagogical-demos_k=10_train-percent=0.2_4","100","","4","","","4","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","10","","true","true","false","false","1","false","0.2","39","","0.8384375","0.6178125","","","","","-4.276803486347198","-2.6747794902324675","","","","","","0.9205819888939264","0.5828297544787777","","","","","0.813125","0.588125","","","","","-4.1902459359169","-2.616391260623932","","","","","","0.9003725097334455","0.5573094700058112","","","","","","","","","","","","","","","","","","","","19.64","","","","","","","","","","","21.18"
"perfect-teacher_pedagogical-demos_k=10_train-percent=0.2_3","finished","-","dharakyu","","2023-01-21T04:07:07.000Z","504","","32","2","","true","false","64","40","perfect-teacher_pedagogical-demos_k=10_train-percent=0.2","100","false","100","0.000005","4","perfect-teacher_pedagogical-demos_k=10_train-percent=0.2_3","100","","4","","","4","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","10","","true","true","false","false","1","false","0.2","39","","0.8865625","0.6234375","","","","","-4.426819264888763","-2.760557777881622","","","","","","0.963124542524518","0.5954760585558798","","","","","0.880625","0.57625","","","","","-4.298538227081298","-2.2535698498785495","","","","","","0.9535172713228888","0.4890035512560644","","","","","","","","","","","","","","","","","","","","19.89","","","","","","","","","","","23.7"
"perfect-teacher_pedagogical-demos_k=10_train-percent=0.2_2","finished","-","dharakyu","","2023-01-21T03:58:47.000Z","493","","32","2","","true","false","64","40","perfect-teacher_pedagogical-demos_k=10_train-percent=0.2","100","false","100","0.000005","4","perfect-teacher_pedagogical-demos_k=10_train-percent=0.2_2","100","","4","","","4","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","10","","true","true","false","false","1","false","0.2","39","","0.9065625","0.5603125","","","","","-4.447109482288361","-2.1030494022369384","","","","","","0.9674699568710554","0.453311056643706","","","","","0.893125","0.5221875","","","","","-4.4266493391990664","-1.9166766372323036","","","","","","0.9636870707128398","0.4091151448197323","","","","","","","","","","","","","","","","","","","","21.91","","","","","","","","","","","23.66"
"perfect-teacher_pedagogical-demos_k=10_train-percent=0.2_1","finished","-","dharakyu","","2023-01-21T03:50:13.000Z","507","","32","2","","true","false","64","40","perfect-teacher_pedagogical-demos_k=10_train-percent=0.2","100","false","100","0.000005","4","perfect-teacher_pedagogical-demos_k=10_train-percent=0.2_1","100","","4","","","4","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","10","","true","true","false","false","1","false","0.2","39","","0.8753125","0.5103125","","","","","-4.353390069007873","-1.7014303088188172","","","","","","0.953503477695397","0.3658289470703803","","","","","0.86875","0.526875","","","","","-4.354642803668976","-1.8308061526715755","","","","","","0.9473901012632012","0.3912666784105483","","","","","","","","","","","","","","","","","","","","21.15","","","","","","","","","","","22.47"
"perfect-teacher_pedagogical-demos_k=10_train-percent=0.3_5","finished","-","dharakyu","","2023-01-21T03:41:49.000Z","498","","32","2","","true","false","64","40","perfect-teacher_pedagogical-demos_k=10_train-percent=0.3","100","false","100","0.000005","4","perfect-teacher_pedagogical-demos_k=10_train-percent=0.3_5","100","","4","","","4","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","10","","true","true","false","false","1","false","0.3","39","","0.88","0.365625","","","","","-4.382039067745208","-0.2422162118554115","","","","","","0.956111164235442","0.0430718168460839","","","","","0.876875","0.3296875","","","","","-4.292234048843384","0.20074132524430752","","","","","","0.9530765292726208","-0.05699010765424384","","","","","","","","","","","","","","","","","","","","23.66","","","","","","","","","","","24.25"
